"","row.identity","charge","type","frequency"
"3010","TG(58:3)","POS","H_M",393936.125
"3011","TG(58:3)","POS","H_M",116916.9453
"3012","TG(58:3)","POS","H_M",299277.9063
"3013","TG(58:3)","POS","H_M",162981.9688
"3014","TG(58:3)","POS","C_O",134019.6719
"3015","TG(58:3)","POS","C_O",170462.9844
"3016","TG(58:3)","POS","C_O",164663.6719
"3017","TG(58:3)","POS","C_O",94741.17969
"3018","TG(58:3)","POS","C_O",169866.8125
"3019","TG(58:3)","POS","C_O",161070.0469
"3020","TG(58:3)","POS","H_O",112358.8516
"3021","TG(58:3)","POS","H_O",151199.2031
"3022","TG(58:3)","POS","H_O",216896.0156
"3023","TG(58:3)","POS","H_O",106089.2422
"3024","TG(58:3)","POS","H_O",155733.9375
"3025","TG(58:9)","POS","C_M",146347.3906
"3026","TG(58:9)","POS","C_M",310181.6875
"3027","TG(58:9)","POS","C_M",435680.6875
"3028","TG(58:9)","POS","C_M",239955.9219
"3029","TG(58:9)","POS","C_M",310657.9688
"3030","TG(58:9)","POS","C_M",220148.7188
"3031","TG(58:9)","POS","H_M",250010.1406
"3032","TG(58:9)","POS","H_M",319264.3438
"3033","TG(58:9)","POS","H_M",172322.0469
"3034","TG(58:9)","POS","H_M",291707.3438
"3035","TG(58:9)","POS","H_M",175792.0938
"3036","TG(58:9)","POS","H_M",336013.625
"3037","TG(58:9)","POS","H_M",310188.7188
"3038","TG(58:9)","POS","H_M",211279.5781
"3039","TG(58:9)","POS","H_M",156249.625
"3040","TG(58:9)","POS","H_M",197257.4375
"3041","TG(58:9)","POS","C_O",156686.7031
"3042","TG(58:9)","POS","C_O",184513.9688
"3043","TG(58:9)","POS","C_O",161761.7344
"3044","TG(58:9)","POS","C_O",150482.0938
"3045","TG(58:9)","POS","C_O",157155.0313
"3046","TG(58:9)","POS","C_O",112180.4844
"3047","TG(58:9)","POS","H_O",226785.6094
"3048","TG(58:9)","POS","H_O",192854.0156
"3049","TG(58:9)","POS","H_O",244251.2031
"3050","TG(58:9)","POS","H_O",155699.5938
"3051","TG(58:9)","POS","H_O",193805.2031
"3052","TG(59:2)","POS","C_M",124418.9063
"3053","TG(59:2)","POS","C_M",84309.875
"3054","TG(59:2)","POS","C_M",83731.94531
"3055","TG(59:2)","POS","C_M",90318.65625
"3056","TG(59:2)","POS","C_M",111610.3203
"3057","TG(59:2)","POS","C_M",65547.625
"3058","TG(59:2)","POS","H_M",49643.66016
"3059","TG(59:2)","POS","H_M",116421.6953
"3060","TG(59:2)","POS","H_M",86115.39063
"3061","TG(59:2)","POS","H_M",69593.16406
"3062","TG(59:2)","POS","H_M",67258.15625
"3063","TG(59:2)","POS","H_M",74535.85938
"3064","TG(59:2)","POS","H_M",82981.53906
"3065","TG(59:2)","POS","H_M",76416.48438
"3066","TG(59:2)","POS","H_M",60688.27734
"3067","TG(59:2)","POS","H_M",50523.14844
"3068","TG(59:2)","POS","C_O",66842.26563
"3069","TG(59:2)","POS","C_O",82089.14063
"3070","TG(59:2)","POS","C_O",97315.17188
"3071","TG(59:2)","POS","C_O",58892.00781
"3072","TG(59:2)","POS","C_O",65667.70313
"3073","TG(59:2)","POS","C_O",143935.25
"3074","TG(59:2)","POS","H_O",45044.01172
"3075","TG(59:2)","POS","H_O",90657.86719
"3076","TG(59:2)","POS","H_O",101389.4375
"3077","TG(59:2)","POS","H_O",60363.92969
"3078","TG(59:2)","POS","H_O",93168.91406
"3079","TG(59:3)","POS","C_M",95238.65625
"3080","TG(59:3)","POS","C_M",80828.91406
"3081","TG(59:3)","POS","C_M",69660.1875
"3082","TG(59:3)","POS","C_M",93515.50781
"3083","TG(59:3)","POS","C_M",98167.11719
"3084","TG(59:3)","POS","C_M",81473.23438
"3085","TG(59:3)","POS","H_M",50936.94141
"3086","TG(59:3)","POS","H_M",100354.1719
"3087","TG(59:3)","POS","H_M",53712.30859
"3088","TG(59:3)","POS","H_M",69893.96875
"3089","TG(59:3)","POS","H_M",42886.10547
"3090","TG(59:3)","POS","H_M",69842.66406
"3091","TG(59:3)","POS","H_M",88325.35156
"3092","TG(59:3)","POS","H_M",60034.10938
"3093","TG(59:3)","POS","H_M",51559.10547
"3094","TG(59:3)","POS","H_M",63613.16406
"3095","TG(59:3)","POS","C_O",48155.45313
"3096","TG(59:3)","POS","C_O",56654.64453
"3097","TG(59:3)","POS","C_O",66936.07031
"3098","TG(59:3)","POS","C_O",50366.375
"3099","TG(59:3)","POS","C_O",58182.26953
"3100","TG(59:3)","POS","C_O",53169.72656
"3101","TG(59:3)","POS","H_O",54208.62891
"3102","TG(59:3)","POS","H_O",58473.83594
"3103","TG(59:3)","POS","H_O",87856.75
"3104","TG(59:3)","POS","H_O",41605.37109
"3105","TG(59:3)","POS","H_O",78856.4375
"3106","TG(60:2)","POS","C_M",336902.625
"3107","TG(60:2)","POS","C_M",218134.8125
"3108","TG(60:2)","POS","C_M",227950.8125
"3109","TG(60:2)","POS","C_M",200576.3125
"3110","TG(60:2)","POS","C_M",274181.25
"3111","TG(60:2)","POS","C_M",123499.6172
"3112","TG(60:2)","POS","H_M",127012.2031
"3113","TG(60:2)","POS","H_M",360376.0313
"3114","TG(60:2)","POS","H_M",152212.125
"3115","TG(60:2)","POS","H_M",171174.5938
"3116","TG(60:2)","POS","H_M",137091.7344
"3117","TG(60:2)","POS","H_M",166099.8281
"3118","TG(60:2)","POS","H_M",198517.1563
"3119","TG(60:2)","POS","H_M",132203.25
"3120","TG(60:2)","POS","H_M",213296.0625
"3121","TG(60:2)","POS","H_M",155211.125
"3122","TG(60:2)","POS","C_O",92504.58594
"3123","TG(60:2)","POS","C_O",118204.8281
"3124","TG(60:2)","POS","C_O",196715.0625
"3125","TG(60:2)","POS","C_O",109970.2656
"3126","TG(60:2)","POS","C_O",69000.98438
"3127","TG(60:2)","POS","C_O",283977.6875
"3128","TG(60:2)","POS","H_O",135294.6719
"3129","TG(60:2)","POS","H_O",184298.3906
"3130","TG(60:2)","POS","H_O",204559.0781
"3131","TG(60:2)","POS","H_O",114725.6641
"3132","TG(60:2)","POS","H_O",167478.8125
"3133","TG(60:3)","POS","C_M",356213.5625
"3134","TG(60:3)","POS","C_M",166639.2031
"3135","TG(60:3)","POS","C_M",193138.5156
"3136","TG(60:3)","POS","C_M",264235.0313
"3137","TG(60:3)","POS","C_M",276026.625
"3138","TG(60:3)","POS","C_M",126335.1875
"3139","TG(60:3)","POS","H_M",108966.0391
"3140","TG(60:3)","POS","H_M",324248.75
"3141","TG(60:3)","POS","H_M",100931.1484
"3142","TG(60:3)","POS","H_M",153477.6406
"3143","TG(60:3)","POS","H_M",92667.60156
"3144","TG(60:3)","POS","H_M",159348
"3145","TG(60:3)","POS","H_M",197723.25
"3146","TG(60:3)","POS","H_M",103490.0859
"3147","TG(60:3)","POS","H_M",346022.0938
"3148","TG(60:3)","POS","H_M",167550.25
"3149","TG(60:3)","POS","C_O",90000.67188
"3150","TG(60:3)","POS","C_O",106852.6484
"3151","TG(60:3)","POS","C_O",138215.8906
"3152","TG(60:3)","POS","C_O",70896.71875
"3153","TG(60:3)","POS","C_O",82151.99219
"3154","TG(60:3)","POS","C_O",97517.11719
"3155","TG(60:3)","POS","H_O",107773.7969
"3156","TG(60:3)","POS","H_O",120217.9063
"3157","TG(60:3)","POS","H_O",205205
"3158","TG(60:3)","POS","H_O",84988.30469
"3159","TG(60:3)","POS","H_O",122549.2813
"3160","Cer(d18:0/16:0)","NEG","C_M",322459.375
"3161","Cer(d18:0/16:0)","NEG","C_M",506189.5313
"3162","Cer(d18:0/16:0)","NEG","C_M",623673.375
"3163","Cer(d18:0/16:0)","NEG","C_M",962928.875
"3164","Cer(d18:0/16:0)","NEG","C_M",559593.6875
"3165","Cer(d18:0/16:0)","NEG","C_M",1167566.625
"3166","Cer(d18:0/16:0)","NEG","H_M",470461.9375
"3167","Cer(d18:0/16:0)","NEG","H_M",313024.75
"3168","Cer(d18:0/16:0)","NEG","H_M",169649.2344
"3169","Cer(d18:0/16:0)","NEG","H_M",379515.7188
"3170","Cer(d18:0/16:0)","NEG","H_M",222825.7813
"3171","Cer(d18:0/16:0)","NEG","H_M",927758.0625
"3172","Cer(d18:0/16:0)","NEG","H_M",498669.7188
"3173","Cer(d18:0/16:0)","NEG","H_M",1016504
"3174","Cer(d18:0/16:0)","NEG","H_M",850365.3125
"3175","Cer(d18:0/16:0)","NEG","H_M",175929.9688
"3176","Cer(d18:0/16:0)","NEG","C_O",576532.5
"3177","Cer(d18:0/16:0)","NEG","C_O",279998.375
"3178","Cer(d18:0/16:0)","NEG","C_O",700332.9375
"3179","Cer(d18:0/16:0)","NEG","C_O",834043.4375
"3180","Cer(d18:0/16:0)","NEG","C_O",301212.4688
"3181","Cer(d18:0/16:0)","NEG","C_O",583544.4375
"3182","Cer(d18:0/16:0)","NEG","H_O",422354.0625
"3183","Cer(d18:0/16:0)","NEG","H_O",1357036.5
"3184","Cer(d18:0/16:0)","NEG","H_O",336473.0313
"3185","Cer(d18:0/16:0)","NEG","H_O",229545.25
"3186","Cer(d18:0/16:0)","NEG","H_O",660300.125
"3187","Cer(d18:1/16:0)","NEG","C_M",268153.4688
"3188","Cer(d18:1/16:0)","NEG","C_M",553688.5625
"3189","Cer(d18:1/16:0)","NEG","C_M",402383.1875
"3190","Cer(d18:1/16:0)","NEG","C_M",925547.3125
"3191","Cer(d18:1/16:0)","NEG","C_M",221723.1406
"3192","Cer(d18:1/16:0)","NEG","C_M",497270.1563
"3193","Cer(d18:1/16:0)","NEG","H_M",197931.4531
"3194","Cer(d18:1/16:0)","NEG","H_M",185035.4219
"3195","Cer(d18:1/16:0)","NEG","H_M",147871.8125
"3196","Cer(d18:1/16:0)","NEG","H_M",326103.875
"3197","Cer(d18:1/16:0)","NEG","H_M",176128.9531
"3198","Cer(d18:1/16:0)","NEG","H_M",568878.6875
"3199","Cer(d18:1/16:0)","NEG","H_M",271813.0938
"3200","Cer(d18:1/16:0)","NEG","H_M",641118.25
"3201","Cer(d18:1/16:0)","NEG","H_M",769520.8125
"3202","Cer(d18:1/16:0)","NEG","H_M",215106.9531
"3203","Cer(d18:1/16:0)","NEG","C_O",339805.9063
"3204","Cer(d18:1/16:0)","NEG","C_O",307048.4688
"3205","Cer(d18:1/16:0)","NEG","C_O",205148.8906
"3206","Cer(d18:1/16:0)","NEG","C_O",486557.0313
"3207","Cer(d18:1/16:0)","NEG","C_O",373821.3438
"3208","Cer(d18:1/16:0)","NEG","C_O",208228.9531
"3209","Cer(d18:1/16:0)","NEG","H_O",167047.3281
"3210","Cer(d18:1/16:0)","NEG","H_O",957666.6875
"3211","Cer(d18:1/16:0)","NEG","H_O",198208.6875
"3212","Cer(d18:1/16:0)","NEG","H_O",210153.9375
"3213","Cer(d18:1/16:0)","NEG","H_O",484774.0625
"3214","PE(13:0/15:0)","NEG","C_M",175302.5938
"3215","PE(13:0/15:0)","NEG","C_M",154419.5313
"3216","PE(13:0/15:0)","NEG","C_M",352507.4063
"3217","PE(13:0/15:0)","NEG","C_M",1023976.313
"3218","PE(13:0/15:0)","NEG","C_M",243808.3281
"3219","PE(13:0/15:0)","NEG","C_M",520979.5313
"3220","PE(13:0/15:0)","NEG","H_M",86218.10938
"3221","PE(13:0/15:0)","NEG","H_M",136710.9063
"3222","PE(13:0/15:0)","NEG","H_M",126869.9375
"3223","PE(13:0/15:0)","NEG","H_M",169699.8125
"3224","PE(13:0/15:0)","NEG","H_M",114232.8594
"3225","PE(13:0/15:0)","NEG","H_M",552471.6875
"3226","PE(13:0/15:0)","NEG","H_M",198507.9688
"3227","PE(13:0/15:0)","NEG","H_M",830348.6875
"3228","PE(13:0/15:0)","NEG","H_M",534848.6875
"3229","PE(13:0/15:0)","NEG","H_M",65442.78906
"3230","PE(13:0/15:0)","NEG","C_O",284485.125
"3231","PE(13:0/15:0)","NEG","C_O",258012.5469
"3232","PE(13:0/15:0)","NEG","C_O",311115.3125
"3233","PE(13:0/15:0)","NEG","C_O",542963.9375
"3234","PE(13:0/15:0)","NEG","C_O",282170.0938
"3235","PE(13:0/15:0)","NEG","C_O",93532.86719
"3236","PE(13:0/15:0)","NEG","H_O",141708.9531
"3237","PE(13:0/15:0)","NEG","H_O",325464.0313
"3238","PE(13:0/15:0)","NEG","H_O",191418.1875
"3239","PE(13:0/15:0)","NEG","H_O",167237.9063
"3240","PE(13:0/15:0)","NEG","H_O",229520.0625
"3241","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_M",763876.0625
"3242","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_M",862390.625
"3243","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_M",1065740
"3244","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_M",3553846.25
"3245","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_M",1151067.5
"3246","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_M",1255662.875
"3247","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_M",771472.25
"3248","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_M",1345854.625
"3249","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_M",591982.25
"3250","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_M",551955.6875
"3251","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_M",618072.8125
"3252","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_M",2859837.75
"3253","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_M",1093343.75
"3254","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_M",3440541.5
"3255","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_M",2650526.5
"3256","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_M",343068.9063
"3257","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_O",829271.75
"3258","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_O",741777.75
"3259","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_O",1466393.125
"3260","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_O",1106483.75
"3261","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_O",1172712.75
"3262","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","C_O",509373.5625
"3263","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_O",792777.1875
"3264","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_O",1861482.25
"3265","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_O",832144.1875
"3266","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_O",665100.75
"3267","PE(14:0/16:1);PE(15:0/15:1)_A","NEG","H_O",1426963.25
"3268","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_M",624938.0625
"3269","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_M",1218765.5
"3270","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_M",805472.25
"3271","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_M",3210262
"3272","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_M",756624.0625
"3273","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_M",1823919.75
"3274","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_M",519793.25
"3275","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_M",615862.3125
"3276","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_M",507708.2188
"3277","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_M",468629.4063
"3278","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_M",379035.0313
"3279","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_M",1378437.5
"3280","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_M",950328.875
"3281","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_M",3962581.25
"3282","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_M",1769252.875
"3283","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_M",536124.3125
"3284","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_O",792928.375
"3285","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_O",477407.75
"3286","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_O",1170337.25
"3287","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_O",1459597.75
"3288","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_O",1328504.5
"3289","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","C_O",274189.5625
"3290","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_O",660290.375
"3291","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_O",1817816.25
"3292","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_O",636691.75
"3293","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_O",896111.8125
"3294","PE(14:0/16:1);PE(15:0/15:1)_B","NEG","H_O",983658.125
"3295","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_M",85882.15625
"3296","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_M",93917.96875
"3297","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_M",174085.6406
"3298","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_M",555908.5
"3299","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_M",138825.5938
"3300","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_M",289883.2188
"3301","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_M",52942.31641
"3302","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_M",90724.17969
"3303","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_M",147541.8594
"3304","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_M",69099.78125
"3305","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_M",56494.17188
"3306","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_M",281421.2813
"3307","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_M",100031.3438
"3308","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_M",452514.9063
"3309","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_M",354829.9688
"3310","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_M",40697.55859
"3311","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_O",149119.1875
"3312","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_O",112505.7734
"3313","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_O",150555.0625
"3314","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_O",246497.0625
"3315","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_O",158125.1719
"3316","PE(14:1/15:0);PE(13:0/16:1)","NEG","C_O",50174.44922
"3317","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_O",78390
"3318","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_O",157811.7188
"3319","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_O",92145.80469
"3320","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_O",90400.25781
"3321","PE(14:1/15:0);PE(13:0/16:1)","NEG","H_O",109910.3906
"3322","PE(15:0/15:0)","NEG","C_M",1901904.875
"3323","PE(15:0/15:0)","NEG","C_M",3402755
"3324","PE(15:0/15:0)","NEG","C_M",3064431.5
"3325","PE(15:0/15:0)","NEG","C_M",6385639
"3326","PE(15:0/15:0)","NEG","C_M",2215953.5
"3327","PE(15:0/15:0)","NEG","C_M",2669096
"3328","PE(15:0/15:0)","NEG","H_M",3145687
"3329","PE(15:0/15:0)","NEG","H_M",2514996.25
"3330","PE(15:0/15:0)","NEG","H_M",2228537
"3331","PE(15:0/15:0)","NEG","H_M",1294378.25
"3332","PE(15:0/15:0)","NEG","H_M",2434342
"3333","PE(15:0/15:0)","NEG","H_M",6310889
"3334","PE(15:0/15:0)","NEG","H_M",3225962.75
"3335","PE(15:0/15:0)","NEG","H_M",6079143.5
"3336","PE(15:0/15:0)","NEG","H_M",6387595.5
"3337","PE(15:0/15:0)","NEG","H_M",1901043.875
"3338","PE(15:0/15:0)","NEG","C_O",1757523
"3339","PE(15:0/15:0)","NEG","C_O",1706085.25
"3340","PE(15:0/15:0)","NEG","C_O",2375838.75
"3341","PE(15:0/15:0)","NEG","C_O",2790883.5
"3342","PE(15:0/15:0)","NEG","C_O",3242454.25
"3343","PE(15:0/15:0)","NEG","C_O",1275782.375
"3344","PE(15:0/15:0)","NEG","H_O",1560523.125
"3345","PE(15:0/15:0)","NEG","H_O",7257617.5
"3346","PE(15:0/15:0)","NEG","H_O",1845639.625
"3347","PE(15:0/15:0)","NEG","H_O",3060758.25
"3348","PE(15:0/15:0)","NEG","H_O",4271857.5
"3349","PE(15:0/16:0)","NEG","C_M",825805.6875
"3350","PE(15:0/16:0)","NEG","C_M",1134442.875
"3351","PE(15:0/16:0)","NEG","C_M",1165544.375
"3352","PE(15:0/16:0)","NEG","C_M",3374646.75
"3353","PE(15:0/16:0)","NEG","C_M",939753.25
"3354","PE(15:0/16:0)","NEG","C_M",1503568.125
"3355","PE(15:0/16:0)","NEG","H_M",475672.75
"3356","PE(15:0/16:0)","NEG","H_M",673054.5
"3357","PE(15:0/16:0)","NEG","H_M",542933.4375
"3358","PE(15:0/16:0)","NEG","H_M",596485.5
"3359","PE(15:0/16:0)","NEG","H_M",483989.7813
"3360","PE(15:0/16:0)","NEG","H_M",2235903
"3361","PE(15:0/16:0)","NEG","H_M",845826.375
"3362","PE(15:0/16:0)","NEG","H_M",2181566.25
"3363","PE(15:0/16:0)","NEG","H_M",1781163.75
"3364","PE(15:0/16:0)","NEG","H_M",427671.5
"3365","PE(15:0/16:0)","NEG","C_O",811165
"3366","PE(15:0/16:0)","NEG","C_O",474372.375
"3367","PE(15:0/16:0)","NEG","C_O",990759.0625
"3368","PE(15:0/16:0)","NEG","C_O",1329534.5
"3369","PE(15:0/16:0)","NEG","C_O",1600895.875
"3370","PE(15:0/16:0)","NEG","C_O",482926.4688
"3371","PE(15:0/16:0)","NEG","H_O",431277.3125
"3372","PE(15:0/16:0)","NEG","H_O",2212641
"3373","PE(15:0/16:0)","NEG","H_O",720710.875
"3374","PE(15:0/16:0)","NEG","H_O",822958
"3375","PE(15:0/16:0)","NEG","H_O",961349
"3376","PE(15:0/16:1)_A","NEG","C_M",6013531.5
"3377","PE(15:0/16:1)_A","NEG","C_M",7846755.5
"3378","PE(15:0/16:1)_A","NEG","C_M",9350284
"3379","PE(15:0/16:1)_A","NEG","C_M",23500000
"3380","PE(15:0/16:1)_A","NEG","C_M",8290927.5
"3381","PE(15:0/16:1)_A","NEG","C_M",10300000
"3382","PE(15:0/16:1)_A","NEG","H_M",4576566
"3383","PE(15:0/16:1)_A","NEG","H_M",6219505.5
"3384","PE(15:0/16:1)_A","NEG","H_M",4199926
"3385","PE(15:0/16:1)_A","NEG","H_M",4966164.5
"3386","PE(15:0/16:1)_A","NEG","H_M",4286449.5
"3387","PE(15:0/16:1)_A","NEG","H_M",18500000
"3388","PE(15:0/16:1)_A","NEG","H_M",7921954.5
"3389","PE(15:0/16:1)_A","NEG","H_M",19200000
"3390","PE(15:0/16:1)_A","NEG","H_M",12300000
"3391","PE(15:0/16:1)_A","NEG","H_M",3578812.25
"3392","PE(15:0/16:1)_A","NEG","C_O",6742759
"3393","PE(15:0/16:1)_A","NEG","C_O",4830343.5
"3394","PE(15:0/16:1)_A","NEG","C_O",9786893
"3395","PE(15:0/16:1)_A","NEG","C_O",9931640
"3396","PE(15:0/16:1)_A","NEG","C_O",8657039
"3397","PE(15:0/16:1)_A","NEG","C_O",3942631.75
"3398","PE(15:0/16:1)_A","NEG","H_O",4737589
"3399","PE(15:0/16:1)_A","NEG","H_O",14700000
"3400","PE(15:0/16:1)_A","NEG","H_O",5277294
"3401","PE(15:0/16:1)_A","NEG","H_O",5362081
"3402","PE(15:0/16:1)_A","NEG","H_O",10600000
"3403","PE(15:0/16:1)_B","NEG","C_M",635267.625
"3404","PE(15:0/16:1)_B","NEG","C_M",1048510.563
"3405","PE(15:0/16:1)_B","NEG","C_M",792788
"3406","PE(15:0/16:1)_B","NEG","C_M",2234967.5
"3407","PE(15:0/16:1)_B","NEG","C_M",945679.5625
"3408","PE(15:0/16:1)_B","NEG","C_M",1485155.5
"3409","PE(15:0/16:1)_B","NEG","H_M",458636.1875
"3410","PE(15:0/16:1)_B","NEG","H_M",577811.5625
"3411","PE(15:0/16:1)_B","NEG","H_M",354946.4688
"3412","PE(15:0/16:1)_B","NEG","H_M",489291.7188
"3413","PE(15:0/16:1)_B","NEG","H_M",271204.9063
"3414","PE(15:0/16:1)_B","NEG","H_M",1264924.5
"3415","PE(15:0/16:1)_B","NEG","H_M",762368.0625
"3416","PE(15:0/16:1)_B","NEG","H_M",2430774.75
"3417","PE(15:0/16:1)_B","NEG","H_M",1782254.75
"3418","PE(15:0/16:1)_B","NEG","H_M",383676.1875
"3419","PE(15:0/16:1)_B","NEG","C_O",893380.9375
"3420","PE(15:0/16:1)_B","NEG","C_O",397162.6563
"3421","PE(15:0/16:1)_B","NEG","C_O",1118862.25
"3422","PE(15:0/16:1)_B","NEG","C_O",1337858.875
"3423","PE(15:0/16:1)_B","NEG","C_O",1328356.25
"3424","PE(15:0/16:1)_B","NEG","C_O",488397.3438
"3425","PE(15:0/16:1)_B","NEG","H_O",475120.7813
"3426","PE(15:0/16:1)_B","NEG","H_O",1678554.125
"3427","PE(15:0/16:1)_B","NEG","H_O",687780.5625
"3428","PE(15:0/16:1)_B","NEG","H_O",537604.625
"3429","PE(15:0/16:1)_B","NEG","H_O",911934.5
"3430","PE(15:0/17:0)","NEG","C_M",3016998
"3431","PE(15:0/17:0)","NEG","C_M",3015073
"3432","PE(15:0/17:0)","NEG","C_M",3205838
"3433","PE(15:0/17:0)","NEG","C_M",7507928
"3434","PE(15:0/17:0)","NEG","C_M",2112807
"3435","PE(15:0/17:0)","NEG","C_M",2059329.5
"3436","PE(15:0/17:0)","NEG","H_M",1900313.625
"3437","PE(15:0/17:0)","NEG","H_M",2650871.75
"3438","PE(15:0/17:0)","NEG","H_M",1368504.375
"3439","PE(15:0/17:0)","NEG","H_M",1098180.875
"3440","PE(15:0/17:0)","NEG","H_M",2344854.5
"3441","PE(15:0/17:0)","NEG","H_M",9367302
"3442","PE(15:0/17:0)","NEG","H_M",2146598.25
"3443","PE(15:0/17:0)","NEG","H_M",4046429.25
"3444","PE(15:0/17:0)","NEG","H_M",7238709.5
"3445","PE(15:0/17:0)","NEG","H_M",1314066.625
"3446","PE(15:0/17:0)","NEG","C_O",1137341.75
"3447","PE(15:0/17:0)","NEG","C_O",1593046.125
"3448","PE(15:0/17:0)","NEG","C_O",2083057.75
"3449","PE(15:0/17:0)","NEG","C_O",2081963.75
"3450","PE(15:0/17:0)","NEG","C_O",3349484.25
"3451","PE(15:0/17:0)","NEG","C_O",1003759.438
"3452","PE(15:0/17:0)","NEG","H_O",752550.5
"3453","PE(15:0/17:0)","NEG","H_O",7619732.5
"3454","PE(15:0/17:0)","NEG","H_O",1327057.25
"3455","PE(15:0/17:0)","NEG","H_O",2677603
"3456","PE(15:0/17:0)","NEG","H_O",2610582.5
"3457","PE(15:0/17:1)","NEG","C_M",3273304
"3458","PE(15:0/17:1)","NEG","C_M",4650401.5
"3459","PE(15:0/17:1)","NEG","C_M",4416501.5
"3460","PE(15:0/17:1)","NEG","C_M",12900000
"3461","PE(15:0/17:1)","NEG","C_M",3995395.75
"3462","PE(15:0/17:1)","NEG","C_M",6153607.5
"3463","PE(15:0/17:1)","NEG","H_M",3033502.75
"3464","PE(15:0/17:1)","NEG","H_M",4438059.5
