"","row.identity","charge","plot","plot_number","soil_type","type_number","frequency","lipid","stdized"
"2635","DGTSA(16:1/18:1)_A","POS","H","26","M","12",939094.125,"DGTSA",-0.258055929805026
"2636","DGTSA(16:1/18:1)_B","POS","H","26","M","12",268219.3438,"DGTSA",-0.543727213195043
"2637","DGTSA(16:1/18:2)","POS","H","26","M","12",146074.6875,"DGTSA",-0.595738738597802
"2638","DGTSA(17:0/17:0)","POS","H","26","M","12",624304.75,"DGTSA",-0.392099252454507
"2639","DGTSA(17:0/19:0)","POS","H","26","M","12",514643.6875,"DGTSA",-0.438795025406731
"2640","DGTSA(18:0/18:1)","POS","H","26","M","12",450629.3125,"DGTSA",-0.466053567796638
"2641","DGTSA(18:0/18:2);DGTSA(18:1/18:1)","POS","H","26","M","12",473604.0625,"DGTSA",-0.456270480845113
"2642","DGTSA(18:1/18:1)","POS","H","26","M","12",4831205,"DGTSA",1.39927914957997
"2643","DGTSA(18:1/18:2)","POS","H","26","M","12",500771.2813,"DGTSA",-0.444702160678343
"2644","DGTSA(35:0)","POS","H","26","M","12",573832.875,"DGTSA",-0.413591139927994
"2645","DGTSA(14:0/18:3)","POS","H","2B","M","",15347.53027,"DGTSA",-0.651404856666845
"2646","DGTSA(15:0/17:0)","POS","H","2B","M","",880441.6875,"DGTSA",-0.283031256891561
"2647","DGTSA(16:0/16:1)_A","POS","H","2B","M","",1169458.375,"DGTSA",-0.159962436371026
"2648","DGTSA(16:0/16:1)_B","POS","H","2B","M","",4067010.5,"DGTSA",1.07387054920882
"2649","DGTSA(16:0/16:2)","POS","H","2B","M","",49463.54297,"DGTSA",-0.636877607461372
"2650","DGTSA(16:0/18:1)","POS","H","2B","M","",2053314.25,"DGTSA",0.216400260839654
"2651","DGTSA(16:0/18:2)","POS","H","2B","M","",3427825.75,"DGTSA",0.801693485809277
"2652","DGTSA(16:0/18:3)_A","POS","H","2B","M","",69511.71094,"DGTSA",-0.628340714982922
"2653","DGTSA(16:0/18:3)_B","POS","H","2B","M","",21668.76758,"DGTSA",-0.648713153199127
"2654","DGTSA(16:0/18:4)","POS","H","2B","M","",12329.69629,"DGTSA",-0.652689907961488
"2655","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H","2B","M","",761441.375,"DGTSA",-0.333703860704274
"2656","DGTSA(16:1/16:1)","POS","H","2B","M","",878247.9375,"DGTSA",-0.283965397502445
"2657","DGTSA(16:1/18:1)_A","POS","H","2B","M","",1102533.625,"DGTSA",-0.188460271971372
"2658","DGTSA(16:1/18:1)_B","POS","H","2B","M","",215159.5625,"DGTSA",-0.566321080553199
"2659","DGTSA(16:1/18:2)","POS","H","2B","M","",114746.9219,"DGTSA",-0.609078698983085
"2660","DGTSA(17:0/17:0)","POS","H","2B","M","",2576885,"DGTSA",0.439346676906209
"2661","DGTSA(17:0/19:0)","POS","H","2B","M","",1806675.125,"DGTSA",0.11137661507537
"2662","DGTSA(18:0/18:1)","POS","H","2B","M","",672250.0625,"DGTSA",-0.371683223505094
"2663","DGTSA(18:0/18:2);DGTSA(18:1/18:1)","POS","H","2B","M","",461248.8438,"DGTSA",-0.461531568728428
"2664","DGTSA(18:1/18:1)","POS","H","2B","M","",7816737.5,"DGTSA",2.67057585766616
"2665","DGTSA(18:1/18:2)","POS","H","2B","M","",388556.4375,"DGTSA",-0.492485382439066
"2666","DGTSA(35:0)","POS","H","2B","M","",1718545.125,"DGTSA",0.0738491793888927
"2667","DGTSA(14:0/18:3)","POS","H","2","M","23",7351.995605,"DGTSA",-0.65480950789707
"2668","DGTSA(15:0/17:0)","POS","H","2","M","23",581505.625,"DGTSA",-0.410323936567465
"2669","DGTSA(16:0/16:1)_A","POS","H","2","M","23",1124206.625,"DGTSA",-0.17923149500969
"2670","DGTSA(16:0/16:1)_B","POS","H","2","M","23",3712635.75,"DGTSA",0.922971018520788
"2671","DGTSA(16:0/16:2)","POS","H","2","M","23",34922.91797,"DGTSA",-0.643069283048898
"2672","DGTSA(16:0/18:1)","POS","H","2","M","23",2164179.75,"DGTSA",0.263608906262315
"2673","DGTSA(16:0/18:2)","POS","H","2","M","23",6873314,"DGTSA",2.26884812906795
"2674","DGTSA(16:0/18:3)_A","POS","H","2","M","23",50909.25,"DGTSA",-0.636261997821184
"2675","DGTSA(16:0/18:3)_B","POS","H","2","M","23",17720.41211,"DGTSA",-0.650394438300316
"2676","DGTSA(16:0/18:4)","POS","H","2","M","23",38372.16406,"DGTSA",-0.641600528245661
"2677","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H","2","M","23",660001.9375,"DGTSA",-0.3768987088474
"2678","DGTSA(16:1/16:1)","POS","H","2","M","23",971573.6875,"DGTSA",-0.244225512321267
"2679","DGTSA(16:1/18:1)_A","POS","H","2","M","23",1070301.25,"DGTSA",-0.202185432300827
"2680","DGTSA(16:1/18:1)_B","POS","H","2","M","23",216753.1406,"DGTSA",-0.565642504589746
"2681","DGTSA(16:1/18:2)","POS","H","2","M","23",103939.4688,"DGTSA",-0.613680718739636
"2682","DGTSA(17:0/17:0)","POS","H","2","M","23",1619313.5,"DGTSA",0.0315944599374903
"2683","DGTSA(17:0/19:0)","POS","H","2","M","23",1143868.25,"DGTSA",-0.170859199903834
"2684","DGTSA(18:0/18:1)","POS","H","2","M","23",623573.375,"DGTSA",-0.39241068588552
"2685","DGTSA(18:0/18:2);DGTSA(18:1/18:1)","POS","H","2","M","23",636694.125,"DGTSA",-0.386823620166885
"2686","DGTSA(18:1/18:1)","POS","H","2","M","23",6955429,"DGTSA",2.30381426297689
"2687","DGTSA(18:1/18:2)","POS","H","2","M","23",415422.6875,"DGTSA",-0.481045220530388
"2688","DGTSA(35:0)","POS","H","2","M","23",1538054,"DGTSA",-0.00300738574689938
"2689","DGTSA(14:0/18:3)","POS","H","32","M","20",20956.19141,"DGTSA",-0.649016581729609
"2690","DGTSA(15:0/17:0)","POS","H","32","M","20",866627.6875,"DGTSA",-0.288913521688713
"2691","DGTSA(16:0/16:1)_A","POS","H","32","M","20",1363484.625,"DGTSA",-0.0773423567345422
"2692","DGTSA(16:0/16:1)_B","POS","H","32","M","20",8473056,"DGTSA",2.95004879875995
"2693","DGTSA(16:0/16:2)","POS","H","32","M","20",85079.32031,"DGTSA",-0.621711729853852
"2694","DGTSA(16:0/18:1)","POS","H","32","M","20",5418584,"DGTSA",1.64939633607818
"2695","DGTSA(16:0/18:2)","POS","H","32","M","20",16200000,"DGTSA",6.24032899861253
"2696","DGTSA(16:0/18:3)_A","POS","H","32","M","20",88268.6875,"DGTSA",-0.620353636445214
"2697","DGTSA(16:0/18:3)_B","POS","H","32","M","20",42760.79688,"DGTSA",-0.639731764647521
"2698","DGTSA(16:0/18:4)","POS","H","32","M","20",90941.97656,"DGTSA",-0.619215298952073
"2699","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H","32","M","20",898056.5,"DGTSA",-0.275530533605245
"2700","DGTSA(16:1/16:1)","POS","H","32","M","20",1417701.875,"DGTSA",-0.0542556171172423
"2701","DGTSA(16:1/18:1)_A","POS","H","32","M","20",1907470.875,"DGTSA",0.154297368798224
"2702","DGTSA(16:1/18:1)_B","POS","H","32","M","20",1047469.438,"DGTSA",-0.211907653524426
"2703","DGTSA(16:1/18:2)","POS","H","32","M","20",640563.625,"DGTSA",-0.385175913229533
"2704","DGTSA(17:0/17:0)","POS","H","32","M","20",2766264.5,"DGTSA",0.519988081723946
"2705","DGTSA(17:0/19:0)","POS","H","32","M","20",2383454,"DGTSA",0.356980066078217
"2706","DGTSA(18:0/18:1)","POS","H","32","M","20",839902.4375,"DGTSA",-0.300293643106846
"2707","DGTSA(18:0/18:2);DGTSA(18:1/18:1)","POS","H","32","M","20",894039.625,"DGTSA",-0.277240995629789
"2708","DGTSA(18:1/18:1)","POS","H","32","M","20",7375684.5,"DGTSA",2.48276707414378
"2709","DGTSA(18:1/18:2)","POS","H","32","M","20",1892785.625,"DGTSA",0.148044109125981
"2710","DGTSA(35:0)","POS","H","32","M","20",2866760,"DGTSA",0.562780983267465
"2711","DGTSA(14:0/18:3)","POS","H","34","M","01",24892.2832,"DGTSA",-0.647340518737378
"2712","DGTSA(15:0/17:0)","POS","H","34","M","01",787434.5,"DGTSA",-0.322635492081467
"2713","DGTSA(16:0/16:1)_A","POS","H","34","M","01",1039305.875,"DGTSA",-0.215383854425992
"2714","DGTSA(16:0/16:1)_B","POS","H","34","M","01",5496358,"DGTSA",1.68251398935266
"2715","DGTSA(16:0/16:2)","POS","H","34","M","01",81765.96094,"DGTSA",-0.623122621498739
"2716","DGTSA(16:0/18:1)","POS","H","34","M","01",2302512,"DGTSA",0.322513417952326
"2717","DGTSA(16:0/18:2)","POS","H","34","M","01",1e+07,"DGTSA",3.60025069092892
"2718","DGTSA(16:0/18:3)_A","POS","H","34","M","01",150881.5625,"DGTSA",-0.593691879498568
"2719","DGTSA(16:0/18:3)_B","POS","H","34","M","01",205047.25,"DGTSA",-0.570627096177678
"2720","DGTSA(16:0/18:4)","POS","H","34","M","01",42218.74609,"DGTSA",-0.639962580217253
"2721","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H","34","M","01",452260.6563,"DGTSA",-0.465358910477484
"2722","DGTSA(16:1/16:1)","POS","H","34","M","01",1739258.5,"DGTSA",0.0826693297141211
"2723","DGTSA(16:1/18:1)_A","POS","H","34","M","01",1306862.25,"DGTSA",-0.101453244471159
"2724","DGTSA(16:1/18:1)_B","POS","H","34","M","01",333677.7188,"DGTSA",-0.515853788050895
"2725","DGTSA(16:1/18:2)","POS","H","34","M","01",196628.8438,"DGTSA",-0.574211814176692
"2726","DGTSA(17:0/17:0)","POS","H","34","M","01",1465207.75,"DGTSA",-0.0340267090406247
"2727","DGTSA(17:0/19:0)","POS","H","34","M","01",1205828,"DGTSA",-0.144475556045044
"2728","DGTSA(18:0/18:1)","POS","H","34","M","01",727225.8125,"DGTSA",-0.348273500114185
"2729","DGTSA(18:0/18:2);DGTSA(18:1/18:1)","POS","H","34","M","01",1580563.375,"DGTSA",0.0150939172870825
"2730","DGTSA(18:1/18:1)","POS","H","34","M","01",7492061.5,"DGTSA",2.53232262143625
"2731","DGTSA(18:1/18:2)","POS","H","34","M","01",520042.0625,"DGTSA",-0.436496294320563
"2732","DGTSA(35:0)","POS","H","34","M","01",1038901.625,"DGTSA",-0.215555991789844
"2733","DGTSA(14:0/18:3)","POS","H","4","M","05",13403.67578,"DGTSA",-0.652232587001093
"2734","DGTSA(15:0/17:0)","POS","H","4","M","05",802670.0625,"DGTSA",-0.316147898845723
"2735","DGTSA(16:0/16:1)_A","POS","H","4","M","05",1248937.75,"DGTSA",-0.126118601879775
"2736","DGTSA(16:0/16:1)_B","POS","H","4","M","05",4812025.5,"DGTSA",1.39111215249897
"2737","DGTSA(16:0/16:2)","POS","H","4","M","05",39021.625,"DGTSA",-0.641323975384471
"2738","DGTSA(16:0/18:1)","POS","H","4","M","05",2812134.75,"DGTSA",0.539520509464756
"2739","DGTSA(16:0/18:2)","POS","H","4","M","05",9473040,"DGTSA",3.37586106753909
"2740","DGTSA(16:0/18:3)_A","POS","H","4","M","05",77878.80469,"DGTSA",-0.624777846804256
"2741","DGTSA(16:0/18:3)_B","POS","H","4","M","05",23351.1582,"DGTSA",-0.647996759169947
"2742","DGTSA(16:0/18:4)","POS","H","4","M","05",43867.84375,"DGTSA",-0.639260362965734
"2743","DGTSA(16:0/19:1);DGTSA(16:1/19:0)","POS","H","4","M","05",583547.125,"DGTSA",-0.409454626911798
"2744","DGTSA(16:1/16:1)","POS","H","4","M","05",1290742.25,"DGTSA",-0.108317448071137
"2745","DGTSA(16:1/18:1)_A","POS","H","4","M","05",1311106.625,"DGTSA",-0.0996459086054861
"2746","DGTSA(16:1/18:1)_B","POS","H","4","M","05",248900.625,"DGTSA",-0.551953492297643
"2747","DGTSA(16:1/18:2)","POS","H","4","M","05",118552.8125,"DGTSA",-0.60745807814204
"2748","DGTSA(17:0/17:0)","POS","H","4","M","05",1802346.75,"DGTSA",0.109533510406818
"2749","DGTSA(17:0/19:0)","POS","H","4","M","05",1172604.375,"DGTSA",-0.158622809539417
"2750","DGTSA(18:0/18:1)","POS","H","4","M","05",616799.4375,"DGTSA",-0.395295157732513
"2751","DGTSA(18:0/18:2);DGTSA(18:1/18:1)","POS","H","4","M","05",822184.5625,"DGTSA",-0.307838252372289
"2752","DGTSA(18:1/18:1)","POS","H","4","M","05",8091269,"DGTSA",2.78747660894453
"2753","DGTSA(18:1/18:2)","POS","H","4","M","05",505778.5938,"DGTSA",-0.442569951466884
"2754","DGTSA(35:0)","POS","H","4","M","05",1534402.875,"DGTSA",-0.00456210444224475
"2755","HexCer(d18:2/16:1)_A","POS","H","30","M","11",291518.125,"HexCer",0.211655665690987
"2756","HexCer(d18:2/16:1)_B","POS","H","30","M","11",199813.0313,"HexCer",-0.409974767941441
"2757","HexCer(d18:2/18:1)","POS","H","30","M","11",133358.625,"HexCer",-0.860441364052172
"2758","HexCer(d34:3)","POS","H","30","M","11",397523.25,"HexCer",0.930220024139593
"2759","HexCer(d18:2/16:1)_A","POS","H","28","M","03",472683.4688,"HexCer",1.43969967809858
"2760","HexCer(d18:2/16:1)_B","POS","H","28","M","03",322089.9063,"HexCer",0.418888970839824
"2761","HexCer(d18:2/18:1)","POS","H","28","M","03",352355.125,"HexCer",0.624044216479809
"2762","HexCer(d34:3)","POS","H","28","M","03",300026.125,"HexCer",0.269327835425052
"2763","HexCer(d18:2/16:1)_A","POS","H","11","M","13",200957.3281,"HexCer",-0.402218059046783
"2764","HexCer(d18:2/16:1)_B","POS","H","11","M","13",178530.3438,"HexCer",-0.554241195526897
"2765","HexCer(d18:2/18:1)","POS","H","11","M","13",66597.8125,"HexCer",-1.31298495950164
"2766","HexCer(d34:3)","POS","H","11","M","13",116827.4375,"HexCer",-0.972499362571876
"2767","HexCer(d18:2/16:1)_A","POS","H","17","M","18",276967.2813,"HexCer",0.113021588629369
"2768","HexCer(d18:2/16:1)_B","POS","H","17","M","18",137901.7969,"HexCer",-0.82964510395017
"2769","HexCer(d18:2/18:1)","POS","H","17","M","18",172575.6719,"HexCer",-0.594605423139434
"2770","HexCer(d34:3)","POS","H","17","M","18",209731.1875,"HexCer",-0.342743739754398
"2771","HexCer(d18:2/16:1)_A","POS","H","26","M","12",276366.9688,"HexCer",0.108952321540338
"2772","HexCer(d18:2/16:1)_B","POS","H","26","M","12",193931.9063,"HexCer",-0.449840451912674
"2773","HexCer(d18:2/18:1)","POS","H","26","M","12",383604.125,"HexCer",0.835868103647155
"2774","HexCer(d34:3)","POS","H","26","M","12",103923.6953,"HexCer",-1.05996842819987
"2775","HexCer(d18:2/16:1)_A","POS","H","2B","M","",504413.9688,"HexCer",1.65478745216378
"2776","HexCer(d18:2/16:1)_B","POS","H","2B","M","",335006.9063,"HexCer",0.506447905543034
"2777","HexCer(d18:2/18:1)","POS","H","2B","M","",766077.75,"HexCer",3.42849666732875
"2778","HexCer(d34:3)","POS","H","2B","M","",122267.8281,"HexCer",-0.935621232564494
"2779","HexCer(d18:2/16:1)_A","POS","H","2","M","23",231565.0781,"HexCer",-0.194740937140599
"2780","HexCer(d18:2/16:1)_B","POS","H","2","M","23",170330.2344,"HexCer",-0.609826303796137
"2781","HexCer(d18:2/18:1)","POS","H","2","M","23",40630.16797,"HexCer",-1.48900874922049
"2782","HexCer(d34:3)","POS","H","2","M","23",191127.8438,"HexCer",-0.468848017550301
"2783","HexCer(d18:2/16:1)_A","POS","H","32","M","20",277438.4375,"HexCer",0.116215359237933
"2784","HexCer(d18:2/16:1)_B","POS","H","32","M","20",162561.7188,"HexCer",-0.662485818401794
"2785","HexCer(d18:2/18:1)","POS","H","32","M","20",367243.9063,"HexCer",0.72496903103869
"2786","HexCer(d34:3)","POS","H","32","M","20",585780.875,"HexCer",2.20633964129191
"2787","HexCer(d18:2/16:1)_A","POS","H","34","M","01",362010.2813,"HexCer",0.689492478461769
"2788","HexCer(d18:2/16:1)_B","POS","H","34","M","01",223547.6563,"HexCer",-0.249087682660015
"2789","HexCer(d18:2/18:1)","POS","H","34","M","01",252055,"HexCer",-0.0558483356297237
"2790","HexCer(d34:3)","POS","H","34","M","01",303202.4063,"HexCer",0.290858516461339
"2791","HexCer(d18:2/16:1)_A","POS","H","4","M","05",335010.0625,"HexCer",0.506469300101346
"2792","HexCer(d18:2/16:1)_B","POS","H","4","M","05",207191.6719,"HexCer",-0.359958052721665
"2793","HexCer(d18:2/18:1)","POS","H","4","M","05",42516.58203,"HexCer",-1.47622153814186
"2794","HexCer(d34:3)","POS","H","4","M","05",144496.0781,"HexCer",-0.784945232694816
"2795","PC(0:0/18:1)","POS","H","30","M","11",65188.80078,"PC",-0.440237798216682
"2796","PC(15:0/16:1)","POS","H","30","M","11",389735.4688,"PC",-0.405626759395812
"2797","PC(16:0/18:2)","POS","H","30","M","11",1489101.125,"PC",-0.28838572396258
"2798","PC(16:1/16:1)","POS","H","30","M","11",346831.625,"PC",-0.410202208012757
"2799","PC(16:1/18:1)","POS","H","30","M","11",1587435.5,"PC",-0.277898927437092
"2800","PC(17:1/19:1)","POS","H","30","M","11",5512095.5,"PC",0.140643528867982
"2801","PC(18:1/18:1)_A","POS","H","30","M","11",237090.4375,"PC",-0.421905475601309
"2802","PC(18:1/18:1)_B","POS","H","30","M","11",92949.6875,"PC",-0.437277259031888
"2803","PC(18:1/18:2)_A","POS","H","30","M","11",948446.5625,"PC",-0.34604342898704
"2804","PC(18:1/18:2)_B","POS","H","30","M","11",2063346.125,"PC",-0.227145791631905
"2805","PC(18:1/19:1)","POS","H","30","M","11",3085642,"PC",-0.118123805882046
"2806","PC(18:1/20:4)","POS","H","30","M","11",262161.875,"PC",-0.419231750734862
"2807","PC(18:2/18:2)","POS","H","30","M","11",3184935,"PC",-0.107534777504072
"2808","PC(19:1/0:0)","POS","H","30","M","11",97447.07813,"PC",-0.436797638142118
"2809","PC(19:1/19:1)","POS","H","30","M","11",22100000,"PC",1.90964830746893
"2810","PC(20:4/20:4)","POS","H","30","M","11",131373.0313,"PC",-0.433179630015997
"2811","PC(0:0/18:1)","POS","H","28","M","03",481210.375,"PC",-0.395871485835497
"2812","PC(15:0/16:1)","POS","H","28","M","03",683304.1875,"PC",-0.374319341015868
"2813","PC(16:0/18:2)","POS","H","28","M","03",1909552.875,"PC",-0.243546958769476
"2814","PC(16:1/16:1)","POS","H","28","M","03",712747.8125,"PC",-0.371179347454636
"2815","PC(16:1/18:1)","POS","H","28","M","03",3347052.25,"PC",-0.0902459035571758
"2816","PC(17:1/19:1)","POS","H","28","M","03",12400000,"PC",0.875198998188832
"2817","PC(18:1/18:1)_A","POS","H","28","M","03",532220.5625,"PC",-0.39043154220399
"2818","PC(18:1/18:1)_B","POS","H","28","M","03",262101.9219,"PC",-0.419238144388768
"2819","PC(18:1/18:2)_A","POS","H","28","M","03",1715072,"PC",-0.264287227512975
"2820","PC(18:1/18:2)_B","POS","H","28","M","03",4421939.5,"PC",0.0243846503929766
"2821","PC(18:1/19:1)","POS","H","28","M","03",7080432.5,"PC",0.307897665606994
"2822","PC(18:1/20:4)","POS","H","28","M","03",266517.5313,"PC",-0.418767244997646
"2823","PC(18:2/18:2)","POS","H","28","M","03",2037135.125,"PC",-0.229941044296394
"2824","PC(19:1/0:0)","POS","H","28","M","03",932230,"PC",-0.347772832273331
"2825","PC(19:1/19:1)","POS","H","28","M","03",42200000,"PC",4.05319790711118
"2826","PC(20:4/20:4)","POS","H","28","M","03",168474.0469,"PC",-0.429223019710738
"2827","PC(0:0/18:1)","POS","H","11","M","13",148351.7656,"PC",-0.431368945483102
"2828","PC(15:0/16:1)","POS","H","11","M","13",589616.5,"PC",-0.384310594997561
"2829","PC(16:0/18:2)","POS","H","11","M","13",990832.0625,"PC",-0.341523258760391
"2830","PC(16:1/16:1)","POS","H","11","M","13",477831.375,"PC",-0.396231836785606
"2831","PC(16:1/18:1)","POS","H","11","M","13",2395724.75,"PC",-0.191699519564821
"2832","PC(17:1/19:1)","POS","H","11","M","13",15800000,"PC",1.23778947773031
"2833","PC(18:1/18:1)_A","POS","H","11","M","13",367215.4375,"PC",-0.408028391439446
"2834","PC(18:1/18:1)_B","POS","H","11","M","13",139907.1094,"PC",-0.432269519583431
"2835","PC(18:1/18:2)_A","POS","H","11","M","13",1169488.125,"PC",-0.322470615414842
"2836","PC(18:1/18:2)_B","POS","H","11","M","13",5617102,"PC",0.151841869217974
"2837","PC(18:1/19:1)","POS","H","11","M","13",6549864.5,"PC",0.251315634563064
"2838","PC(18:1/20:4)","POS","H","11","M","13",214687.9063,"PC",-0.424294576933883
"2839","PC(18:2/18:2)","POS","H","11","M","13",1428578,"PC",-0.294840167761727
"2840","PC(19:1/0:0)","POS","H","11","M","13",276396.4375,"PC",-0.417713716369292
"2841","PC(19:1/19:1)","POS","H","11","M","13",39100000,"PC",3.72260070517631
"2842","PC(20:4/20:4)","POS","H","11","M","13",138967.7188,"PC",-0.432369700197588
"2843","PC(0:0/18:1)","POS","H","17","M","18",69607.99219,"PC",-0.43976651682476
"2844","PC(15:0/16:1)","POS","H","17","M","18",319244.6875,"PC",-0.413144196511936
"2845","PC(16:0/18:2)","POS","H","17","M","18",858338.125,"PC",-0.355652976505821
"2846","PC(16:1/16:1)","POS","H","17","M","18",299646.6875,"PC",-0.415234210693716
"2847","PC(16:1/18:1)","POS","H","17","M","18",1930036.125,"PC",-0.241362537757692
"2848","PC(17:1/19:1)","POS","H","17","M","18",9335465,"PC",0.54838393488835
"2849","PC(18:1/18:1)_A","POS","H","17","M","18",278324.625,"PC",-0.417508086242742
"2850","PC(18:1/18:1)_B","POS","H","17","M","18",135145.0469,"PC",-0.432777366208573
"2851","PC(18:1/18:2)_A","POS","H","17","M","18",1121339.375,"PC",-0.327605403165378
"2852","PC(18:1/18:2)_B","POS","H","17","M","18",3261339.5,"PC",-0.0993866762410931
"2853","PC(18:1/19:1)","POS","H","17","M","18",3519168.25,"PC",-0.0718907203287168
"2854","PC(18:1/20:4)","POS","H","17","M","18",246479.5625,"PC",-0.420904179325949
"2855","PC(18:2/18:2)","POS","H","17","M","18",1664719.125,"PC",-0.269657072540193
"2856","PC(19:1/0:0)","POS","H","17","M","18",99026.1875,"PC",-0.436629235193966
"2857","PC(19:1/19:1)","POS","H","17","M","18",31800000,"PC",2.94409761674902
"2858","PC(20:4/20:4)","POS","H","17","M","18",113738.6016,"PC",-0.435060240698751
"2859","PC(0:0/18:1)","POS","H","26","M","12",79620.0625,"PC",-0.438698787008611
"2860","PC(15:0/16:1)","POS","H","26","M","12",316151.1563,"PC",-0.41347410385349
"2861","PC(16:0/18:2)","POS","H","26","M","12",533514.8125,"PC",-0.390293517872182
"2862","PC(16:1/16:1)","POS","H","26","M","12",239462.6406,"PC",-0.421652493760251
"2863","PC(16:1/18:1)","POS","H","26","M","12",1375410.5,"PC",-0.300510176385557
"2864","PC(17:1/19:1)","POS","H","26","M","12",8296768.5,"PC",0.437612916643335
"2865","PC(18:1/18:1)_A","POS","H","26","M","12",185247.8125,"PC",-0.427434193912909
"2866","PC(18:1/18:1)_B","POS","H","26","M","12",85216.53125,"PC",-0.438101955747493
"2867","PC(18:1/18:2)_A","POS","H","26","M","12",809791.5,"PC",-0.360830195340783
"2868","PC(18:1/18:2)_B","POS","H","26","M","12",973742.3125,"PC",-0.343345782480316
"2869","PC(18:1/19:1)","POS","H","26","M","12",2842815,"PC",-0.144019911286639
"2870","PC(18:1/20:4)","POS","H","26","M","12",166186.9688,"PC",-0.429466923459276
"2871","PC(18:2/18:2)","POS","H","26","M","12",817835.375,"PC",-0.359972362254424
"2872","PC(19:1/0:0)","POS","H","26","M","12",119768.6875,"PC",-0.434417166658117
"2873","PC(19:1/19:1)","POS","H","26","M","12",17300000,"PC",1.39775586576331
"2874","PC(20:4/20:4)","POS","H","26","M","12",87210.13281,"PC",-0.437889349587006
"2875","PC(0:0/18:1)","POS","H","2B","M","",545806.375,"PC",-0.388982693301244
"2876","PC(15:0/16:1)","POS","H","2B","M","",1313515.75,"PC",-0.307110896116027
"2877","PC(16:0/18:2)","POS","H","2B","M","",2787700.25,"PC",-0.1498975829432
"2878","PC(16:1/16:1)","POS","H","2B","M","",979958.25,"PC",-0.342682888433573
"2879","PC(16:1/18:1)","POS","H","2B","M","",4805993.5,"PC",0.0653418045193949
"2880","PC(17:1/19:1)","POS","H","2B","M","",22300000,"PC",1.93097715920666
